lang_name,count,year
Proto-Tibeto-Burman,1,2007
Ojibwe,6,2007
Korean,8,2007
Proto-Sino-Tibetan,7,2007
Lakota,1,2007
Proto-Eastern Polynesian,3,2007
Ute,1,2007
Proto-Hurro-Urartian,3,2007
Menominee,1,2007
Gothic,4,2007
Algonquin,4,2007
Old Occitan,5,2007
White Hmong,1,2007
Old Polish,1,2007
Punjabi,5,2007
Proto-Austronesian,2,2007
Old Welsh,2,2007
Ukrainian,7,2007
Mongolian,1,2007
Serbo-Croatian,7,2007
Omaha-Ponca,1,2007
Proto-Brythonic,8,2007
Armenian,4,2007
Cornish,1,2007
Catalan,4,2007
Czech,4,2007
Proto-Tungusic,1,2007
Malay,3,2007
Proto-Mayan,1,2007
Ventureño,1,2007
Polish,17,2007
Quechua,7,2007
Proto-Nahuan,2,2007
Thai,1,2007
Gwich'in,1,2007
Iberian,1,2007
Kumeyaay,1,2007
Mundari,3,2007
Basque,6,2007
Tamil,8,2007
Scots,15,2007
Etruscan,4,2007
Marathi,3,2007
Proto-Nuclear Polynesian,4,2007
Bengali,1,2007
Yiddish,7,2007
Proto-Japonic,3,2007
Maori,3,2007
Nepali,2,2007
Occitan,2,2007
West Flemish,4,2007
Kildin Sami,2,2007
O'odham,1,2007
Welsh,6,2007
Sumerian,8,2007
Proto-Lolo-Burmese,1,2007
Burmese,2,2007
Khmer,2,2007
Lao,1,2007
Picard,2,2007
Provençal,3,2007
Proto-Eastern Malayo-Polynesian,2,2007
Sinhalese,1,2007
Norwegian,5,2007
Creek,1,2007
Wyandot,1,2007
Balti,2,2007
Soninke,1,2007
Punic,1,2007
Turkish,2,2007
Proto-Malayo-Polynesian,2,2007
Old Armenian,2,2007
Lombardic,3,2007
Cantonese,2,2007
Sicilian,1,2007
Northern Khmer,1,2007
Elamite,1,2007
Franco-Provençal,1,2007
Azerbaijani,2,2007
Fijian,1,2007
Yucatec Maya,2,2007
Swahili,5,2007
Finnish,2,2007
Proto-Polynesian,3,2007
Malayalam,3,2007
Rwanda-Rundi,1,2007
Walloon,1,2007
Venetian,3,2007
Plains Apache,1,2007
Estonian,1,2007
Prakrit,1,2007
Miami,2,2007
Hidatsa,1,2007
Lower Sorbian,1,2007
Proto-Siouan,1,2007
Lushootseed,1,2007
Georgian,2,2007
Proto-Eskimo,2,2007
Dharug,1,2007
Proto-Algonquian,1,2007
Livonian,1,2007
Turkmen,1,2007
Gujarati,2,2007
Old Turkic,1,2007
Ottoman Turkish,2,2007
Kansa,1,2007
Ngunawal,1,2007
Pemon,1,2007
Asturian,1,2007
Sindhi,1,2007
Old Javanese,2,2007
Tundra Nenets,1,2007
Cree,1,2007
Proto-Berber,1,2007
Greenlandic,1,2007
Proto-Bantu,1,2007
Ibibio,1,2007
Urdu,1,2007
Zulu,2,2007
Luwian,1,2007
Hiligaynon,1,2007
Vandalic,1,2007
Arawak,1,2007
Chibcha,1,2007
Gamilaraay,1,2007
Shawnee,1,2007
Old Median,1,2007
Luganda,1,2007
Proto-Dravidian,2,2007
Neapolitan,1,2007
Swabian,1,2007
Lombard,1,2007
Malagasy,1,2007
Kongo,1,2007
Wolof,1,2007
Gaulish,1,2007
Kimbundu,1,2007
Jurchen,1,2007
Yoruba,1,2007
Kannada,1,2007
Chichewa,1,2007
Koyukon,1,2007
Proto-Mixe-Zoque,1,2007
Slovene,1,2007
Angloromani,1,2007
Tibetan,1,2007
Powhatan,1,2007
English,2604,2008
German,3149,2008
Norse,161,2008
Itali,586,2008
Anglo-Norman,374,2008
Greek,748,2008
Latin,2838,2008
Luo,1,2008
French,1085,2008
Hungarian,9,2008
Arabic,159,2008
Dakota,3,2008
Celtic,101,2008
Unami,2,2008
Old Tupi,5,2008
Spanish,94,2008
Proto-Hellenic,92,2008
Hebrew,140,2008
Dutch,152,2008
Moore,1,2008
Persian,32,2008
Algonquin,3,2008
Proto-Turkic,12,2008
Khoekhoe,3,2008
Japanese,53,2008
Russian,44,2008
Potawatomi,1,2008
Breton,2,2008
Sanskrit,77,2008
Laurentian,2,2008
Seneca,1,2008
Frankish,89,2008
Hindi,13,2008
Akkadian,9,2008
Classical Nahuatl,6,2008
Irish,78,2008
Old Occitan,3,2008
Egyptian,11,2008
Sindhi,1,2008
Norwegian,8,2008
Oscan,1,2008
Min Nan,3,2008
Swedish,13,2008
Gaelic,11,2008
Iranian,20,2008
Mohegan-Pequot,2,2008
Chinese,26,2008
Soninke,2,2008
Proto-Tibeto-Burman,1,2008
Proto-Nuclear Polynesian,3,2008
Portuguese,22,2008
Norman,2,2008
Phoenician,8,2008
Serbo-Croatian,9,2008
Basque,5,2008
Old Breton,2,2008
Aramaic,5,2008
Czech,5,2008
Mandarin,14,2008
Choctaw,5,2008
Avar,1,2008
Armenian,4,2008
Bactrian,1,2008
Miami,2,2008
Gothic,5,2008
Mohawk,1,2008
Ute,1,2008
Proto-Brythonic,12,2008
Semitic,8,2008
West Flemish,3,2008
Catalan,3,2008
Danish,13,2008
Pictish,1,2008
Pali,2,2008
Slavic,22,2008
Taíno,8,2008
Mongolian,1,2008
Korean,9,2008
Pashto,2,2008
Ojibwe,8,2008
Lakota,1,2008
Kongo,1,2008
Nahuatl,4,2008
Vietnamese,9,2008
Saxon,8,2008
Scots,15,2008
Thai,1,2008
Proto-Sino-Tibetan,12,2008
Proto-Austronesian,3,2008
Caribbean Hindustani,1,2008
Old Welsh,3,2008
Saterland Frisian,2,2008
Kimbundu,1,2008
Punjabi,3,2008
Polish,13,2008
Yucatec Maya,2,2008
Etruscan,4,2008
Menominee,1,2008
Cornish,1,2008
Urdu,4,2008
Occitan,1,2008
Plains Apache,1,2008
Proto-Hurro-Urartian,3,2008
Iberian,1,2008
Walloon,1,2008
Ukrainian,4,2008
Hawaiian,9,2008
Omaha-Ponca,1,2008
Mundari,3,2008
Tamil,5,2008
Venetic,1,2008
Marathi,2,2008
O'odham,1,2008
Old Javanese,1,2008
Welsh,10,2008
Turkmen,1,2008
Yoruba,5,2008
Old Georgian,1,2008
Proto-Eastern Polynesian,2,2008
Sumerian,6,2008
Maori,3,2008
Elamite,1,2008
Kumeyaay,1,2008
Bambara,2,2008
Rwanda-Rundi,2,2008
Chibcha,1,2008
Proto-Nahuan,1,2008
Ottoman Turkish,6,2008
Quechua,6,2008
Old Armenian,4,2008
Bengali,4,2008
Bulgarian,2,2008
Yiddish,4,2008
Burmese,1,2008
Picard,2,2008
Gamilaraay,1,2008
Georgian,1,2008
Tabasco Chontal,1,2008
Balti,2,2008
Wolof,4,2008
Western Keres,1,2008
Ventureño,2,2008
Swahili,4,2008
Lombardic,2,2008
Neapolitan,1,2008
Belarusian,1,2008
Narragansett,1,2008
Proto-Japonic,2,2008
Tewa,1,2008
Proto-Lolo-Burmese,1,2008
Romani,1,2008
Khmer,4,2008
Proto-Polynesian,3,2008
Hokkien,2,2008
Proto-Malayo-Polynesian,1,2008
Caddo,1,2008
Finnish,4,2008
Venetian,1,2008
Galibi Carib,2,2008
Oneida,1,2008
Ewe,1,2008
Cantonese,7,2008
Nepali,1,2008
Azerbaijani,2,2008
Wyandot,1,2008
Malay,3,2008
Kildin Sami,2,2008
Proto-Mongolic,1,2008
Proto-Finnic,3,2008
Navajo,1,2008
Tibetan,4,2008
Powhatan,2,2008
Proto-Mixe-Zoque,3,2008
Lower Sorbian,1,2008
Onondaga,1,2008
Cumanagoto,2,2008
Lombard,1,2008
Wiradhuri,1,2008
Provençal,3,2008
Sicel,1,2008
Chichewa,2,2008
Komi-Permyak,1,2008
Luganda,1,2008
Tundra Nenets,1,2008
Massachusett,1,2008
Urartian,1,2008
Proto-Albanian,1,2008
Middle Welsh,1,2008
Waray-Waray,1,2008
Franco-Provençal,1,2008
Proto-Dravidian,1,2008
Middle Armenian,1,2008
Haitian Creole,1,2008
Hopi,1,2008
Fox,1,2008
Ainu,1,2008
Proto-Philippine,1,2008
Guugu Yimidhirr,1,2008
Hidatsa,1,2008
Turkish,1,2008
Pitjantjatjara,1,2008
Punic,2,2008
Malagasy,1,2008
Kannada,1,2008
Livonian,1,2008
Latvian,1,2008
Telugu,1,2008
Proto-Eskimo,1,2008
Proto-Mayan,1,2008
Akan,1,2008
Gaulish,2,2008
Dharug,1,2008
Lucanian,1,2008
Slovak,1,2008
Igbo,1,2008
English,3005,2009
German,3666,2009
Norse,188,2009
Luo,2,2009
Greek,920,2009
Anglo-Norman,427,2009
Latin,3328,2009
Itali,727,2009
Hungarian,14,2009
French,1281,2009
Old Tupi,7,2009
Persian,38,2009
Arabic,186,2009
Dutch,180,2009
Hebrew,166,2009
Proto-Hellenic,104,2009
Celtic,103,2009
Unami,3,2009
Spanish,113,2009
Moore,1,2009
Proto-Turkic,7,2009
Russian,52,2009
Frankish,92,2009
Japanese,82,2009
Potawatomi,2,2009
Khoekhoe,1,2009
Iranian,19,2009
Choctaw,3,2009
Swedish,24,2009
Hindi,19,2009
Oscan,2,2009
Sanskrit,86,2009
Lakota,3,2009
Classical Nahuatl,8,2009
Seneca,1,2009
Irish,111,2009
Gothic,5,2009
Akkadian,13,2009
Min Nan,2,2009
Cornish,3,2009
Breton,3,2009
Mandarin,12,2009
Laurentian,2,2009
Pictish,1,2009
Mohegan-Pequot,2,2009
Danish,16,2009
Bactrian,1,2009
Proto-Basque,1,2009
Old Breton,2,2009
Ute,1,2009
Egyptian,15,2009
Norwegian,13,2009
Proto-Brythonic,11,2009
Nahuatl,4,2009
Saxon,6,2009
Marathi,4,2009
Chinese,22,2009
Etruscan,6,2009
Proto-Tibeto-Burman,1,2009
Korean,10,2009
Taíno,10,2009
Norman,3,2009
Old Occitan,4,2009
Vietnamese,10,2009
Dakota,3,2009
Portuguese,24,2009
Hawaiian,11,2009
Old Welsh,3,2009
Pashto,2,2009
Proto-Nuclear Polynesian,3,2009
Slavic,34,2009
Armenian,4,2009
Ukrainian,5,2009
Ojibwe,9,2009
Aramaic,7,2009
Welsh,7,2009
Saterland Frisian,2,2009
Semitic,14,2009
Omaha-Ponca,1,2009
Czech,5,2009
Avar,1,2009
Proto-Sino-Tibetan,13,2009
Gaelic,16,2009
Algonquin,3,2009
West Flemish,3,2009
Scots,21,2009
Proto-Eastern Polynesian,3,2009
Kongo,2,2009
Tamil,8,2009
Plains Apache,1,2009
Punjabi,6,2009
Caribbean Hindustani,1,2009
Wyandot,1,2009
Phoenician,19,2009
Pali,2,2009
Mohawk,1,2009
Proto-Nahuan,1,2009
Occitan,1,2009
Miami,3,2009
Iberian,1,2009
Old Javanese,2,2009
Menominee,1,2009
Malay,3,2009
Mundari,3,2009
Catalan,3,2009
Thai,1,2009
Sindhi,1,2009
Serbo-Croatian,7,2009
Basque,8,2009
Proto-Hurro-Urartian,4,2009
Ottoman Turkish,6,2009
Gamilaraay,1,2009
Sumerian,11,2009
Old Median,1,2009
Walloon,1,2009
Lombard,3,2009
Quechua,13,2009
Ewe,2,2009
Elamite,2,2009
Rwanda-Rundi,4,2009
Polish,24,2009
Lombardic,3,2009
Northern Khmer,1,2009
Punic,1,2009
Zulu,2,2009
Proto-Malayo-Polynesian,2,2009
Ventureño,1,2009
Provençal,4,2009
Lithuanian,1,2009
Tewa,1,2009
Mongolian,1,2009
Old Turkic,1,2009
Tibetan,2,2009
Azerbaijani,2,2009
Proto-Japonic,2,2009
Picard,2,2009
Gaulish,4,2009
Maori,2,2009
Proto-Polynesian,4,2009
Yiddish,4,2009
Bengali,4,2009
Proto-Austronesian,4,2009
Franco-Provençal,2,2009
Soninke,1,2009
Proto-Albanian,1,2009
Balti,1,2009
Cantonese,7,2009
Neapolitan,1,2009
Proto-Eastern Malayo-Polynesian,2,2009
Proto-Berber,1,2009
Lower Sorbian,1,2009
Old Georgian,1,2009
Turkish,2,2009
Proto-Algonquian,3,2009
Ngunawal,1,2009
Yucatec Maya,2,2009
Latvian,2,2009
Burmese,4,2009
West Frisian,2,2009
Nepali,3,2009
Urdu,5,2009
Livonian,1,2009
Arawak,2,2009
Estonian,1,2009
Uyghur,1,2009
Finnish,2,2009
Proto-Finnic,1,2009
Xhosa,1,2009
Khmer,4,2009
Venetian,2,2009
Romani,2,2009
Navajo,1,2009
Caddo,1,2009
Proto-Eskimo,2,2009
Narragansett,1,2009
Swahili,3,2009
Bulgarian,2,2009
Vandalic,1,2009
Urartian,1,2009
Opata,1,2009
Gwich'in,1,2009
Dharug,2,2009
Samoan,4,2009
Lushootseed,2,2009
Proto-Inuit,1,2009
Tundra Nenets,2,2009
Kannada,2,2009
Haitian Creole,2,2009
Shona,1,2009
Georgian,2,2009
Kikuyu,1,2009
Luganda,1,2009
Malayalam,1,2009
Transalpine Gaulish,1,2009
Proto-Mixe-Zoque,1,2009
Proto-Mayan,1,2009
Sinhalese,1,2009
Cree,1,2009
Slovak,2,2009
Amharic,1,2009
Avestan,1,2009
Kimbundu,1,2009
O'odham,1,2009
Middle Welsh,1,2009
Hakka,1,2009
Northern Saharan Berber,1,2009
Creek,1,2009
Mehri,1,2009
Igbo,1,2009
Yoruba,1,2009
Gullah,1,2009
Uzbek,1,2009
Proto-Bantu,1,2009
Ottawa,1,2009
Fijian,1,2009
Inuktitut,1,2009
Powhatan,2,2009
Galibi Carib,1,2009
Tswana,1,2009
Classical Syriac,1,2009
Old Armenian,1,2009
Guugu Yimidhirr,1,2009
Proto-Lolo-Burmese,1,2009
Gujarati,1,2009
Proto-Arawak,1,2009
Aymara,1,2009
Middle Armenian,1,2009
Tlingit,1,2009
Proto-Scythian,2,2009
Galician,1,2009
Venetic,1,2009
Bavarian,1,2009
Javanese,1,2009
Ramandi,1,2009
Mon,1,2009
English,2583,2010
German,3148,2010
Norse,165,2010
Latin,2932,2010
Anglo-Norman,380,2010
Greek,774,2010
Luo,1,2010
Itali,617,2010
Taíno,11,2010
Arabic,138,2010
French,1085,2010
Hebrew,148,2010
Dutch,157,2010
Persian,33,2010
Old Tupi,5,2010
Proto-Hellenic,101,2010
Unami,2,2010
Celtic,87,2010
Khoekhoe,1,2010
Sanskrit,75,2010
Moore,1,2010
Potawatomi,2,2010
Old Occitan,4,2010
Proto-Turkic,9,2010
Min Nan,3,2010
Russian,48,2010
Japanese,68,2010
Bactrian,1,2010
Mohegan-Pequot,1,2010
Spanish,92,2010
Hindi,11,2010
Akkadian,11,2010
Semitic,8,2010
Gaelic,12,2010
Iranian,14,2010
Pashto,2,2010
Frankish,87,2010
Aramaic,5,2010
Gothic,5,2010
Oscan,2,2010
Laurentian,2,2010
Irish,83,2010
Choctaw,3,2010
Breton,2,2010
Swedish,19,2010
Saxon,5,2010
Proto-Sino-Tibetan,13,2010
Norman,5,2010
Chinese,20,2010
Classical Nahuatl,7,2010
Seneca,1,2010
Ute,1,2010
Hungarian,7,2010
Old Breton,2,2010
Mandarin,12,2010
Lakota,3,2010
Norwegian,4,2010
Vietnamese,10,2010
Avar,1,2010
Welsh,10,2010
Proto-Nuclear Polynesian,3,2010
Danish,15,2010
Korean,9,2010
Proto-Tibeto-Burman,1,2010
Nahuatl,3,2010
Proto-Brythonic,13,2010
Proto-Hurro-Urartian,3,2010
Old Welsh,2,2010
Occitan,2,2010
Pictish,1,2010
Egyptian,17,2010
Caribbean Hindustani,1,2010
Tibetan,6,2010
Omaha-Ponca,1,2010
Tamil,5,2010
Phoenician,10,2010
Kongo,1,2010
Yiddish,6,2010
Punjabi,7,2010
Quechua,10,2010
Portuguese,15,2010
Old Turkic,1,2010
Polish,18,2010
Armenian,2,2010
Proto-Austronesian,2,2010
Mohawk,1,2010
Dakota,2,2010
Basque,12,2010
Saterland Frisian,2,2010
Wyandot,1,2010
Czech,8,2010
Rwanda-Rundi,4,2010
Cornish,1,2010
Luganda,2,2010
Ojibwe,5,2010
Slavic,25,2010
O'odham,1,2010
Hawaiian,11,2010
Neapolitan,3,2010
Avestan,1,2010
Proto-Basque,1,2010
Picard,2,2010
Kimbundu,5,2010
Old Polish,1,2010
Classical Syriac,1,2010
Ottoman Turkish,4,2010
Serbo-Croatian,4,2010
Plains Apache,1,2010
Sinhalese,2,2010
Malay,5,2010
Sumerian,10,2010
Miami,2,2010
Marathi,2,2010
Lombard,4,2010
Algonquin,3,2010
Ukrainian,10,2010
Walloon,1,2010
Franco-Provençal,2,2010
Scots,20,2010
Proto-Japonic,3,2010
Etruscan,5,2010
Elamite,1,2010
Ewe,2,2010
Mundari,2,2010
Thracian,1,2010
Catalan,5,2010
Iberian,1,2010
Urdu,6,2010
Yucatec Maya,2,2010
Proto-Nahuan,2,2010
Cree,3,2010
Old Javanese,1,2010
Lombardic,3,2010
West Flemish,4,2010
Maori,4,2010
Nepali,1,2010
Wolof,1,2010
Turkish,1,2010
Gujarati,1,2010
Belarusian,1,2010
Bulgarian,1,2010
Swahili,2,2010
Azerbaijani,2,2010
Proto-Polynesian,3,2010
Provençal,2,2010
Menominee,1,2010
Balti,1,2010
Old Median,1,2010
Proto-Eskimo,2,2010
Galician,3,2010
Proto-Mongolic,1,2010
White Hmong,1,2010
Khmer,2,2010
Lower Sorbian,2,2010
Old Georgian,1,2010
Pali,2,2010
Asturian,1,2010
Finnish,2,2010
Old Armenian,2,2010
Proto-Eastern Polynesian,2,2010
Proto-Scythian,2,2010
Gaulish,2,2010
Vandalic,1,2010
Bengali,3,2010
Ancient Ligurian,1,2010
Ventureño,1,2010
Malayalam,3,2010
Gamilaraay,1,2010
Oneida,1,2010
Yoruba,1,2010
Tundra Nenets,1,2010
Slovene,1,2010
Cantonese,4,2010
Navajo,1,2010
Proto-Finnic,2,2010
Latvian,1,2010
Punic,1,2010
Javanese,1,2010
Proto-Albanian,1,2010
Xhosa,1,2010
Romani,2,2010
Proto-Tungusic,1,2010
Makonde,1,2010
Ramandi,1,2010
Kumeyaay,1,2010
Tswana,1,2010
Proto-Eastern Malayo-Polynesian,1,2010
Tlingit,1,2010
Sindhi,1,2010
Northern Khmer,1,2010
Lao,1,2010
Macedonian,1,2010
Creek,1,2010
Afrikaans,2,2010
Manx,1,2010
Fijian,1,2010
Jurchen,1,2010
Tagalog,1,2010
Arawak,1,2010
Caddo,1,2010
Nootka,1,2010
Ainu,1,2010
Shona,2,2010
Gwich'in,1,2010
Proto-Malayo-Polynesian,1,2010
Urartian,1,2010
Okinawan,1,2010
Proto-Inuit,1,2010
Thai,2,2010
Mon,1,2010
Hokkien,2,2010
Opata,1,2010
Soninke,2,2010
Romanian,1,2010
Gullah,1,2010
Chamorro,1,2010
Proto-Dravidian,1,2010
Venetian,1,2010
Telugu,1,2010
English,2553,2011
German,3143,2011
Norse,150,2011
Latin,2868,2011
Greek,750,2011
Anglo-Norman,372,2011
Luo,1,2011
Itali,558,2011
French,1058,2011
Arabic,137,2011
Dutch,151,2011
Persian,28,2011
Egyptian,15,2011
Old Tupi,4,2011
Celtic,89,2011
O'odham,2,2011
Hebrew,133,2011
Moore,1,2011
Unami,3,2011
Potawatomi,3,2011
Proto-Hellenic,94,2011
Proto-Turkic,7,2011
Taíno,9,2011
Sanskrit,77,2011
Swedish,24,2011
Mohegan-Pequot,2,2011
Khoekhoe,1,2011
Bactrian,1,2011
Russian,41,2011
Oscan,1,2011
Chinese,22,2011
Min Nan,5,2011
Classical Nahuatl,4,2011
Semitic,12,2011
Ute,1,2011
Japanese,49,2011
Frankish,77,2011
Welsh,9,2011
Breton,1,2011
Iranian,18,2011
Hindi,18,2011
Slavic,22,2011
Akkadian,9,2011
Portuguese,15,2011
Proto-Sino-Tibetan,12,2011
Spanish,74,2011
Gothic,4,2011
Irish,78,2011
Seneca,1,2011
Old Occitan,5,2011
Norman,2,2011
Proto-Tibeto-Burman,1,2011
Basque,8,2011
Laurentian,2,2011
Norwegian,7,2011
Menominee,1,2011
Vietnamese,9,2011
Avar,1,2011
Saxon,7,2011
Mandarin,12,2011
Lakota,2,2011
Nahuatl,3,2011
Danish,13,2011
Algonquin,3,2011
Aramaic,7,2011
Old Welsh,3,2011
Pashto,1,2011
Caribbean Hindustani,1,2011
Old Breton,2,2011
Gaelic,13,2011
Czech,4,2011
Hungarian,6,2011
Armenian,3,2011
Proto-Austronesian,6,2011
Quechua,12,2011
Proto-Hurro-Urartian,3,2011
Etruscan,4,2011
Choctaw,3,2011
Proto-Brythonic,7,2011
Lombardic,4,2011
Dakota,3,2011
Bambara,1,2011
Proto-Nuclear Polynesian,2,2011
Punjabi,6,2011
Proto-Nahuan,2,2011
Mohawk,1,2011
Marathi,2,2011
Polish,22,2011
Saterland Frisian,2,2011
Korean,8,2011
Luganda,2,2011
Bengali,6,2011
Plains Apache,2,2011
Iberian,2,2011
Ukrainian,5,2011
West Flemish,4,2011
Provençal,1,2011
Prakrit,1,2011
Kongo,2,2011
Pali,3,2011
Serbo-Croatian,8,2011
Old Javanese,1,2011
Ojibwe,4,2011
Phoenician,14,2011
Nepali,4,2011
Urdu,4,2011
Proto-Eastern Polynesian,2,2011
Proto-Scythian,1,2011
Catalan,5,2011
Swahili,5,2011
Bulgarian,4,2011
Balti,1,2011
Tamil,4,2011
Scots,15,2011
Hawaiian,9,2011
Pictish,1,2011
Caddo,1,2011
Thai,2,2011
Thracian,1,2011
Finnish,2,2011
Tewa,1,2011
Xhosa,1,2011
Malay,5,2011
Cantonese,7,2011
Cornish,1,2011
Picard,2,2011
Mundari,2,2011
Khmer,2,2011
Miami,1,2011
Powhatan,2,2011
Proto-Japonic,2,2011
Old Median,1,2011
Kildin Sami,1,2011
Neapolitan,2,2011
Gujarati,2,2011
Lushootseed,1,2011
Gamilaraay,1,2011
Proto-Eskimo,3,2011
Shona,1,2011
Tibetan,1,2011
Yucatec Maya,2,2011
Lao,1,2011
Sumerian,8,2011
Wyandot,1,2011
Old Armenian,4,2011
Haitian Creole,1,2011
Azerbaijani,2,2011
Proto-Malayo-Polynesian,6,2011
Kimbundu,3,2011
Proto-Algonquian,1,2011
Slovene,2,2011
Ottoman Turkish,3,2011
Okinawan,1,2011
Rwanda-Rundi,3,2011
Estonian,1,2011
Turkish,1,2011
Maori,4,2011
Ventureño,2,2011
Urartian,2,2011
Northern Khmer,1,2011
Proto-Mixe-Zoque,4,2011
Old Korean,1,2011
Proto-Polynesian,3,2011
Avestan,1,2011
Ngazidja Comorian,1,2011
Proto-Philippine,1,2011
Wolof,2,2011
Occitan,2,2011
Tundra Nenets,1,2011
Romani,1,2011
Manchu,1,2011
Navajo,1,2011
Yiddish,1,2011
Old Church Slavonic,1,2011
Vandalic,1,2011
Guugu Yimidhirr,1,2011
Elamite,1,2011
Franco-Provençal,1,2011
Romanian,1,2011
Middle Welsh,1,2011
Yoruba,2,2011
Galician,3,2011
Tashelhit,1,2011
Lithuanian,1,2011
Proto-Albanian,1,2011
Igbo,1,2011
Mongolian,1,2011
Gaulish,3,2011
Proto-Basque,1,2011
Sicilian,2,2011
Uyghur,1,2011
Oneida,1,2011
Punic,2,2011
Cherokee,1,2011
Mandingo,1,2011
Lombard,2,2011
Jamaican Creole,1,2011
Jurchen,1,2011
Opata,1,2011
Burmese,1,2011
Ottawa,1,2011
Uzbek,1,2011
Venetian,1,2011
Translingual,1,2011
Tswana,1,2011
Proto-Mayan,1,2011
Northern Sami,1,2011
Amharic,1,2011
Manx,1,2011
English,2577,2012
German,3085,2012
Norse,155,2012
Latin,2942,2012
French,1076,2012
Greek,781,2012
Anglo-Norman,383,2012
Luo,1,2012
Itali,595,2012
Arabic,143,2012
Dutch,182,2012
Dakota,3,2012
Persian,36,2012
Spanish,86,2012
Celtic,87,2012
Old Tupi,2,2012
Proto-Hellenic,104,2012
Sanskrit,88,2012
Unami,2,2012
Algonquin,3,2012
Hebrew,141,2012
Moore,1,2012
Proto-Turkic,9,2012
Akkadian,11,2012
Khoekhoe,1,2012
Egyptian,7,2012
Potawatomi,2,2012
Japanese,76,2012
Bactrian,1,2012
Swedish,19,2012
Oscan,1,2012
Min Nan,1,2012
Classical Nahuatl,15,2012
Russian,40,2012
Frankish,89,2012
Mohegan-Pequot,1,2012
Pashto,1,2012
Proto-Brythonic,10,2012
Old Welsh,4,2012
Iranian,17,2012
Portuguese,22,2012
Mandarin,8,2012
Seneca,1,2012
Proto-Eastern Polynesian,2,2012
Norman,4,2012
Irish,80,2012
Laurentian,2,2012
Ute,1,2012
Breton,1,2012
Gothic,4,2012
Basque,7,2012
Menominee,1,2012
Proto-Tibeto-Burman,1,2012
Hindi,13,2012
Choctaw,3,2012
Proto-Sino-Tibetan,11,2012
Taíno,10,2012
Old Breton,2,2012
Vietnamese,8,2012
Nahuatl,4,2012
Old Occitan,5,2012
Proto-Austronesian,3,2012
Proto-Nuclear Polynesian,3,2012
Tibetan,5,2012
Saterland Frisian,2,2012
Lakota,2,2012
Mohawk,1,2012
Gaelic,11,2012
Semitic,11,2012
Malay,3,2012
Chinese,19,2012
Caddo,1,2012
Aramaic,4,2012
Slavic,18,2012
Czech,7,2012
Proto-Hurro-Urartian,4,2012
Pictish,1,2012
Hungarian,7,2012
Mongolian,1,2012
Marathi,4,2012
O'odham,1,2012
Bengali,8,2012
Norwegian,12,2012
Serbo-Croatian,6,2012
Burmese,5,2012
Saxon,8,2012
Caribbean Hindustani,1,2012
Cornish,2,2012
Quechua,8,2012
Korean,8,2012
Pali,2,2012
Phoenician,13,2012
Ojibwe,7,2012
Swahili,4,2012
Polish,20,2012
Danish,11,2012
Gujarati,1,2012
Armenian,1,2012
Proto-Nahuan,2,2012
Avar,1,2012
Iberian,1,2012
Plains Apache,1,2012
Scots,13,2012
Punjabi,8,2012
Proto-Japonic,4,2012
Urartian,1,2012
Picard,2,2012
Azerbaijani,3,2012
Creek,1,2012
West Flemish,3,2012
Miami,1,2012
Welsh,8,2012
Kongo,1,2012
Hawaiian,9,2012
Sumerian,7,2012
Kildin Sami,2,2012
Old Javanese,2,2012
Lombard,3,2012
Rwanda-Rundi,1,2012
Cantonese,4,2012
Omaha-Ponca,1,2012
Old Armenian,1,2012
Proto-Basque,1,2012
Etruscan,3,2012
Bulgarian,4,2012
Luganda,2,2012
Catalan,6,2012
Occitan,2,2012
Old Turkic,2,2012
Proto-Lolo-Burmese,1,2012
Proto-Eskimo,4,2012
Uyghur,1,2012
Provençal,3,2012
Wyandot,1,2012
Neapolitan,2,2012
Navajo,1,2012
Urdu,5,2012
Proto-Malayo-Polynesian,3,2012
Lombardic,4,2012
Nepali,2,2012
Thai,3,2012
Jurchen,1,2012
Walloon,1,2012
Kumeyaay,1,2012
Finnish,2,2012
Galician,4,2012
Ottoman Turkish,4,2012
Tamil,3,2012
Avestan,1,2012
Mundari,2,2012
Xhosa,1,2012
Balti,1,2012
Tundra Nenets,1,2012
Ukrainian,4,2012
Fijian,1,2012
Turkish,1,2012
Romani,1,2012
Northern Sami,1,2012
Proto-Scythian,1,2012
Gamilaraay,2,2012
Proto-Polynesian,4,2012
Galibi Carib,1,2012
Latvian,1,2012
Belarusian,1,2012
Oneida,1,2012
Mandingo,2,2012
Afrikaans,1,2012
Malayalam,1,2012
Hokkien,2,2012
Yiddish,5,2012
Albanian,1,2012
Proto-Eastern Malayo-Polynesian,2,2012
Maori,3,2012
Elamite,1,2012
Romanian,2,2012
Telugu,1,2012
Venetian,3,2012
Proto-Berber,1,2012
Proto-Arawak,1,2012
Thracian,1,2012
Kimbundu,1,2012
Marshallese,1,2012
Yucatec Maya,2,2012
Khmer,2,2012
Proto-Finnic,1,2012
Northern Khmer,1,2012
Gaulish,1,2012
Ainu,1,2012
Proto-Inuit,1,2012
Proto-Algonquian,4,2012
Ge'ez,1,2012
Slovak,2,2012
Lao,1,2012
Serrano,1,2012
Old Polish,1,2012
Proto-Dravidian,1,2012
Shawnee,1,2012
Paraguayan Guaraní,1,2012
Wolof,2,2012
Slovene,1,2012
Narragansett,1,2012
Arawak,1,2012
Tabasco Chontal,1,2012
